,country,indicator,date,year_week,value,source_x,url,country_code,level,region,region_name,new_cases_x,tests_done,population,testing_rate,positivity_rate,testing_data_source,source_y,new_cases_y,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
57809,Ireland,Daily ICU occupancy,2021-02-14,2021-W06,160.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,6014.0,113628.0,4964440.0,2288.83821740216,5.2927095434224,TESSy,,,,,,,,,
57819,Ireland,Daily ICU occupancy,2021-02-15,2021-W07,158.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57820,Ireland,Daily ICU occupancy,2021-02-16,2021-W07,155.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57821,Ireland,Daily ICU occupancy,2021-02-17,2021-W07,154.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57822,Ireland,Daily ICU occupancy,2021-02-18,2021-W07,151.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57823,Ireland,Daily ICU occupancy,2021-02-19,2021-W07,153.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57824,Ireland,Daily ICU occupancy,2021-02-20,2021-W07,149.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57825,Ireland,Daily ICU occupancy,2021-02-21,2021-W07,151.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,5388.0,105441.0,4964440.0,2123.92535713998,5.10996671124136,TESSy,,,,,,,,,
57835,Ireland,Daily ICU occupancy,2021-02-22,2021-W08,156.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57836,Ireland,Daily ICU occupancy,2021-02-23,2021-W08,151.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57837,Ireland,Daily ICU occupancy,2021-02-24,2021-W08,136.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57838,Ireland,Daily ICU occupancy,2021-02-25,2021-W08,141.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57839,Ireland,Daily ICU occupancy,2021-02-26,2021-W08,136.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57840,Ireland,Daily ICU occupancy,2021-02-27,2021-W08,134.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57841,Ireland,Daily ICU occupancy,2021-02-28,2021-W08,134.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,4547.0,111417.0,4964440.0,2244.30147206936,4.08106482852707,TESSy,,,,,,,,,
57851,Ireland,Daily ICU occupancy,2021-03-01,2021-W09,117.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57852,Ireland,Daily ICU occupancy,2021-03-02,2021-W09,115.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57853,Ireland,Daily ICU occupancy,2021-03-03,2021-W09,110.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57854,Ireland,Daily ICU occupancy,2021-03-04,2021-W09,105.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57855,Ireland,Daily ICU occupancy,2021-03-05,2021-W09,100.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57856,Ireland,Daily ICU occupancy,2021-03-06,2021-W09,103.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57857,Ireland,Daily ICU occupancy,2021-03-07,2021-W09,103.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3377.0,95604.0,4964440.0,1925.77611976376,3.53227898414292,TESSy,,,,,,,,,
57867,Ireland,Daily ICU occupancy,2021-03-08,2021-W10,101.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57868,Ireland,Daily ICU occupancy,2021-03-09,2021-W10,93.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57869,Ireland,Daily ICU occupancy,2021-03-10,2021-W10,92.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57870,Ireland,Daily ICU occupancy,2021-03-11,2021-W10,87.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57871,Ireland,Daily ICU occupancy,2021-03-12,2021-W10,86.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57872,Ireland,Daily ICU occupancy,2021-03-13,2021-W10,85.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57873,Ireland,Daily ICU occupancy,2021-03-14,2021-W10,86.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3671.0,101564.0,4964440.0,2045.82994255143,3.61446969398606,TESSy,,,,,,,,,
57883,Ireland,Daily ICU occupancy,2021-03-15,2021-W11,85.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57884,Ireland,Daily ICU occupancy,2021-03-16,2021-W11,85.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57885,Ireland,Daily ICU occupancy,2021-03-17,2021-W11,82.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57886,Ireland,Daily ICU occupancy,2021-03-18,2021-W11,83.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57887,Ireland,Daily ICU occupancy,2021-03-19,2021-W11,87.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57888,Ireland,Daily ICU occupancy,2021-03-20,2021-W11,83.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57889,Ireland,Daily ICU occupancy,2021-03-21,2021-W11,80.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3782.0,98063.0,4964440.0,1975.3083932931,3.85670436352141,TESSy,,,,,,,,,
57899,Ireland,Daily ICU occupancy,2021-03-22,2021-W12,80.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57900,Ireland,Daily ICU occupancy,2021-03-23,2021-W12,76.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57901,Ireland,Daily ICU occupancy,2021-03-24,2021-W12,75.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57902,Ireland,Daily ICU occupancy,2021-03-25,2021-W12,75.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57903,Ireland,Daily ICU occupancy,2021-03-26,2021-W12,66.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57904,Ireland,Daily ICU occupancy,2021-03-27,2021-W12,65.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57905,Ireland,Daily ICU occupancy,2021-03-28,2021-W12,68.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3996.0,125886.0,4964440.0,2535.75428447116,3.1743005576474,TESSy,,,,,,,,,
57915,Ireland,Daily ICU occupancy,2021-03-29,2021-W13,70.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57916,Ireland,Daily ICU occupancy,2021-03-30,2021-W13,65.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57917,Ireland,Daily ICU occupancy,2021-03-31,2021-W13,64.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57918,Ireland,Daily ICU occupancy,2021-04-01,2021-W13,63.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57919,Ireland,Daily ICU occupancy,2021-04-02,2021-W13,62.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57920,Ireland,Daily ICU occupancy,2021-04-03,2021-W13,65.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57921,Ireland,Daily ICU occupancy,2021-04-04,2021-W13,58.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3390.0,117237.0,4964440.0,2361.53523861704,2.89157859720054,TESSy,,,,,,,,,
57931,Ireland,Daily ICU occupancy,2021-04-05,2021-W14,58.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57932,Ireland,Daily ICU occupancy,2021-04-06,2021-W14,60.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57933,Ireland,Daily ICU occupancy,2021-04-07,2021-W14,56.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57934,Ireland,Daily ICU occupancy,2021-04-08,2021-W14,55.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57935,Ireland,Daily ICU occupancy,2021-04-09,2021-W14,53.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57936,Ireland,Daily ICU occupancy,2021-04-10,2021-W14,52.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57937,Ireland,Daily ICU occupancy,2021-04-11,2021-W14,53.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2872.0,109146.0,4964440.0,2198.55613120513,2.63133784105693,TESSy,,,,,,,,,
57947,Ireland,Daily ICU occupancy,2021-04-12,2021-W15,50.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57948,Ireland,Daily ICU occupancy,2021-04-13,2021-W15,48.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57949,Ireland,Daily ICU occupancy,2021-04-14,2021-W15,49.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57950,Ireland,Daily ICU occupancy,2021-04-15,2021-W15,51.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57951,Ireland,Daily ICU occupancy,2021-04-16,2021-W15,53.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57952,Ireland,Daily ICU occupancy,2021-04-17,2021-W15,50.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57953,Ireland,Daily ICU occupancy,2021-04-18,2021-W15,47.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2594.0,102239.0,4964440.0,2059.4266422799,2.53719226518256,TESSy,,,,,,,,,
57963,Ireland,Daily ICU occupancy,2021-04-19,2021-W16,50.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57964,Ireland,Daily ICU occupancy,2021-04-20,2021-W16,48.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57965,Ireland,Daily ICU occupancy,2021-04-21,2021-W16,47.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57966,Ireland,Daily ICU occupancy,2021-04-22,2021-W16,48.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57967,Ireland,Daily ICU occupancy,2021-04-23,2021-W16,48.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57968,Ireland,Daily ICU occupancy,2021-04-24,2021-W16,46.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57969,Ireland,Daily ICU occupancy,2021-04-25,2021-W16,45.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3152.0,118266.0,4964440.0,2382.26265198089,2.6651784959329,TESSy,,,,,,,,,
57979,Ireland,Daily ICU occupancy,2021-04-26,2021-W17,46.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57980,Ireland,Daily ICU occupancy,2021-04-27,2021-W17,47.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57981,Ireland,Daily ICU occupancy,2021-04-28,2021-W17,45.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57982,Ireland,Daily ICU occupancy,2021-04-29,2021-W17,44.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57983,Ireland,Daily ICU occupancy,2021-04-30,2021-W17,44.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57984,Ireland,Daily ICU occupancy,2021-05-01,2021-W17,41.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57985,Ireland,Daily ICU occupancy,2021-05-02,2021-W17,41.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3224.0,128252.0,4964440.0,2583.4132349268,2.51380095437108,TESSy,,,,,,,,,
57995,Ireland,Daily ICU occupancy,2021-05-03,2021-W18,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
57996,Ireland,Daily ICU occupancy,2021-05-04,2021-W18,41.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
57997,Ireland,Daily ICU occupancy,2021-05-05,2021-W18,37.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
57998,Ireland,Daily ICU occupancy,2021-05-06,2021-W18,36.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
57999,Ireland,Daily ICU occupancy,2021-05-07,2021-W18,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
58000,Ireland,Daily ICU occupancy,2021-05-08,2021-W18,33.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
58001,Ireland,Daily ICU occupancy,2021-05-09,2021-W18,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2912.0,127694.0,4964440.0,2572.1732964846,2.28045170485692,TESSy,,,,,,,,,
58008,Ireland,Daily ICU occupancy,2021-05-10,2021-W19,31.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58009,Ireland,Daily ICU occupancy,2021-05-11,2021-W19,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58010,Ireland,Daily ICU occupancy,2021-05-12,2021-W19,34.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58011,Ireland,Daily ICU occupancy,2021-05-13,2021-W19,36.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58012,Ireland,Daily ICU occupancy,2021-05-14,2021-W19,39.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58013,Ireland,Daily ICU occupancy,2021-05-15,2021-W19,40.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58014,Ireland,Daily ICU occupancy,2021-05-16,2021-W19,42.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,3006.0,122562.0,4964440.0,2468.79809203052,2.45263621677192,TESSy,,,,,,,,,
58023,Ireland,Daily ICU occupancy,2021-05-17,2021-W20,42.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58024,Ireland,Daily ICU occupancy,2021-05-18,2021-W20,39.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58025,Ireland,Daily ICU occupancy,2021-05-19,2021-W20,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58026,Ireland,Daily ICU occupancy,2021-05-20,2021-W20,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58027,Ireland,Daily ICU occupancy,2021-05-21,2021-W20,38.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58028,Ireland,Daily ICU occupancy,2021-05-22,2021-W20,42.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58029,Ireland,Daily ICU occupancy,2021-05-23,2021-W20,43.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2848.0,123813.0,4964440.0,2493.99730886062,2.30024310855887,TESSy,,,,,,,,,
58039,Ireland,Daily ICU occupancy,2021-05-24,2021-W21,44.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2806.0,116374.0,4964440.0,2344.15160622346,2.41119150325674,TESSy,,,,,,,,,
58040,Ireland,Daily ICU occupancy,2021-05-25,2021-W21,41.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2806.0,116374.0,4964440.0,2344.15160622346,2.41119150325674,TESSy,,,,,,,,,
58041,Ireland,Daily ICU occupancy,2021-05-26,2021-W21,41.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2806.0,116374.0,4964440.0,2344.15160622346,2.41119150325674,TESSy,,,,,,,,,
58042,Ireland,Daily ICU occupancy,2021-05-27,2021-W21,39.0,Country_Website,https://data.gov.ie/dataset/icubishistorictimelinepublicview,IE,national,IE,Ireland,2806.0,116374.0,4964440.0,2344.15160622346,2.41119150325674,TESSy,,,,,,,,,
